Price,Location,Latitude,Longitude,Link,Title,Description,Square Meter Land,Square Meter Construction,Bathroom,Bedroom,Source
"['16,000']","Renta Departamentos CENTRO, Nuevo León",25.6730145914501,-100.309207970544,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30833066&Plaza=2&colonia-inmueble=CENTRO DE MONTERREY&Imagenes=15&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO DE MONTERREY,"CENTRO DE MONTERREY 2 Recámaras 2baños $16,000  81-1737-1027. Departamento completamente equipado y amueblado con todo lo esencial en Centro Cuauhtémoc, en el centro de Monterrey. Cocina integral Refrigerador Estufa Microondas Boiler 3 minisplits inverter Lavadora y secadora Smart TV 1 sofá y mueble para TV. Closets 2 recamaras con base y colchón queen. Las bases se levantan para espacio de almacenaje. Tiene luz, gas y agua. Ideal para ejecutivos, compartir renta entre 2, pareja. Cuenta con 1 cajón de estacionamiento, food court, plaza comercial, acceso a vías rápidas, cerca de estación del metro. 2 balcones con vista al cerro de la silla. El edificio cuenta con plaza comercial (banco, ATT, Tim Hortons, DQ, Las Alitas, etc), food court, seguridad, acceso privado para inquilinos. Cuenta con amenidades y áreas comunes como gimnasio, asadores, juegos infantiles pero dado que se encuentran aún por ser terminadas, el mantenimiento es gratuito mientras se terminan (aprox dic/ene).",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['5,000']","Renta Departamentos CENTRO, Nuevo León",25.6730145914501,-100.309207970544,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30834435&Plaza=2&colonia-inmueble=CENTRO DE MONTERREY&Imagenes=7&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO DE MONTERREY,"CENTRO DE MONTERREY 1 Recámara 1baño $5,000  mas servicios. Cerca Macroplaza, bonito departamento equipado con cocineta, minisplit frío-calor, abanico de techo, persianas y boiler, muy limpio y en excelentes condiciones. No mascotas. 812-576-91-60.",Null,Null,1 Baño,1 Recámara,['avisosdeocasion']
"['5,500']","Renta Departamentos CENTRO, Nuevo León",25.6730145914501,-100.309207970544,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30845734&Plaza=2&colonia-inmueble=CENTRO DE MONTERREY&Imagenes=0&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO DE MONTERREY,,Null,Null,1 Baño,2 Recámaras,['avisosdeocasion']
"['18,000']","Renta Departamentos CENTRO, Nuevo León",25.6730145914501,-100.309207970544,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30845809&Plaza=2&colonia-inmueble=CENTRO DE MONTERREY centro&Imagenes=6&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO DE MONTERREY centro,"CENTRO DE MONTERREY centro 2 Recámaras 2baños $18,000  Ofrezco en Renta ! Amplio departamento de 2 recámaras en el centro de Monterrey, Edificio Kyo Midtown, a una cuadra de Ave. Constitución y a 5 minutos de San Pedro Garza García., vías rápidas de acceso a toda la ciudad Todo vuelve al Centro! Piso 20 con espectaculares vistas de la ciudad (vista norte) Amenidades: Gimnasio - Ludoteca - Deck de pilates - Salon de eventos - Terraza con asadores - Acceso controlado las 24/7 Salas de proyección Cuenta con: Cocina con barra de granito 2 recámaras 2 baños (baño vestidor en la recámara principal) Balcón en la recámara principal Abanicos Mini Splits en todas las recámaras Lavadora/Secadora Refrigerador 2 cajones de estacionamiento Muy iluminado Se renta sin amueblar Renta $18,000 pesos incluye el mantenimiento 81-2048-0395.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['14,500']","Renta Departamentos CENTRO, Nuevo León",25.671203599999995,-100.32474841772154,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30780996&Plaza=2&colonia-inmueble=CENTRO DE MONTERREY EL Semillero&Imagenes=11&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO DE MONTERREY EL Semillero,"CENTRO DE MONTERREY EL Semillero 2 Recámaras 2baños $14500. Departamentos en Centro de Mty. desde 12,500 pesos, en el corazón de la Cd. de Mty. con excelente acceso a avenidas importantes, constan de 2 recámaras, la principal con baño privado completo y equipado, y la segunda recámara comparte baño completo y equipado con el área de visitas, ambas recámaras con clósets de excelente calidad, cuenta con cocina equipada, con tarja, horno de microondas y convencional, refrigerador, centro de lavado, 3 minisplits inverter, interfone directo a la caseta de vigilancia las 24 horas del día, cuenta con estacionamiento cubierto y puerta eléctrica, para accesar al edificio cuenta con caseta de vigilancia con estricto control las 24 horas, amenidades: con asadores, salón de juntas con pantalla de 50 pulgadas 2 minisplits, mesas y sillas, baños para damas y caballeros y un área para juegos infantiles en el 5 piso. 81-8654-9910.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['18,500']","Renta Departamentos CENTRO, Nuevo León",25.6714257,-100.3252251,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30816432&Plaza=2&colonia-inmueble=CENTRO DE MONTERREY El Semillero&Imagenes=17&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO DE MONTERREY El Semillero,"CENTRO DE MONTERREY El Semillero 2 Recámaras 2baños $18,500  Hermoso Departamento en el Semillero, tipo Hipercubo, totalmente amueblado y equipado. PLANTA BAJA: sala comedor de doble altura, terraza amplia con vista panorámica, cocina equipada con parrilla, horno, campana, refrigerador, lava-secadora, recámara con clóset de pared y baño completo que comparte con área social. PLANTA ALTA: estancia TV, recámara con clóset de pared y baño completo. CARACTERISTICAS: Tiene 1 cajón de estacionamiento, minisplit en todas las áreas y abanicos de techo en recámaras. AMENIDADES EN TERRAZA: Sala lounge, deck panorámico, gimnasio al aire libre, asadores, baños, y área de juegos infantiles. La Renta incluye el mantenimiento. Ubicado en la Calle Matamoros detrás de la Plaza la Purísima en el corazón de Monterrey. Clave DJ6742,",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['16,500']","Renta Departamentos CENTRO, Nuevo León",25.6693874,-100.3262014,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30818117&Plaza=2&colonia-inmueble=CENTRO DE MONTERREY PURISIMA&Imagenes=11&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO DE MONTERREY PURISIMA,"CENTRO DE MONTERREY PURISIMA 2 Recámaras 2baños $16,500  CENTRO DE MONTERREY La Purísima 2 Recámaras 2baños $16.500.00 Departamento en El Semillero de 67 Metros Cuadrados 2 recámaras, 2 baños completos 1 Cajón de estacionamiento. Semi Amueblado AMENIDADES: Salón Eventos, lounge, deck panorámico, gimnasio al aire libre, asadores, baños. Renta incluye mantenimiento. Ubicado en la Calle Matamoros detrás de la Plaza la Purísima en el corazón de Monterrey. 811-003-6600.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['12,500']","Renta Departamentos CENTRO, Nuevo León",25.671268261981762,-100.32487886190187,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30843609&Plaza=2&colonia-inmueble=CENTRO DE MONTERREY Semillero&Imagenes=10&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO DE MONTERREY Semillero,"CENTRO DE MONTERREY Semillero 2 Recámaras 1 1/2baños $12,500  Hermoso departamento número 606 de la Torre de Departamentos El Semillero en el Centro de Monterrey. Envidiable ubicación, cerca de todos lados. 81-1585-9459.",Null,Null,1.5 Baños,2 Recámaras,['avisosdeocasion']
"['14,500']","Renta Departamentos CENTRO, Nuevo León",25.6714257,-100.3252251,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30825050&Plaza=2&colonia-inmueble=CENTRO DE MONTERREY SEMILLERO&Imagenes=10&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO DE MONTERREY SEMILLERO,"CENTRO DE MONTERREY SEMILLERO 2 Recámaras 2baños $14,500  Hermoso departamento nuevo, con una gran ubicación en el centro de la ciudad. Se encuentra totalmente equipado. 2 Recámaras, 2 baños, cocina totalmente equipada. Lavadora., minisplit en todas las áreas, persianas, etc. 1 cajón de estacionamiento con opción a rentar uno adicional. Amenidades: SALON DE EVENTOS, SKYBAR, ASADORES, PATIO CON JUEGOS PARA NIÑOS, SEGURIDAD 24/7. ESPACIO D INMUEBLES. Cel. 811-242-99-38. IRMA MORALES,",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['3,950']","Renta Departamentos CENTRO, Nuevo León",25.6739,-100.338,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30759096&Plaza=2&colonia-inmueble=CENTRO PONIENTE&Imagenes=8&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CENTRO PONIENTE,"CENTRO PONIENTE 1 Recámara 1baño amueblado $3,950 , COCINA, NUEVOS, PARA EJECUTIVOS, PRIVACIDAD, UNICOS. 81-1648-29-84.",Null,Null,1 Baño,1 Recámara,['avisosdeocasion']
"['18,000']","Renta Departamentos CENTRO, Nuevo León",25.6693173,-100.3348642,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30828796&Plaza=2&colonia-inmueble=CITICA&Imagenes=12&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CITICA,"CITICA 2 Recámaras 2baño equipado $18,000  incluye mantenimiento, Edificio nuevo, Depto. sin estrenar, con amenidades, incluye alberca y gimnasio, 1 bodega y 2 cajones de estacionamiento, minisplit en todas las áreas, vista a la Sierra Madre. 8110-50-65-20.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['7,100']","Renta Departamentos CENTRO, Nuevo León",25.6683026,-100.3010322,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30829426&Plaza=2&colonia-inmueble=CONDOMINIOS CONSTITUCION&Imagenes=8&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: CONDOMINIOS CONSTITUCION,"CONDOMINIOS CONSTITUCION 3 Recámaras 1baño amueblado $7,100 . 811-500-91-57.",Null,Null,1 Baño,3 Recámaras,['avisosdeocasion']
"['11,800']","Renta Departamentos CENTRO, Nuevo León",25.69960187913692,-100.31477919103718,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30803186&Plaza=2&colonia-inmueble=DEL PRADO CENTRIKA&Imagenes=12&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: DEL PRADO CENTRIKA,"DEL PRADO CENTRIKA 2 Recámaras 2baños $11,800  EXCELENTE DEPARTAMENTO DE 2 RECAMARAS, 2 BAÑOS, COCINA INTEGRAL EQUIPADA CON ESTUFA, CAMPANA, CENTRO DE LAVADO, REFRIGERADOR, 2 MINISLPLIT, PERSIANAS, CLOSETS, IMPECABLE. 1 CAJON DE ESTACIONAMIENTO. 81-1544-0776.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['2,500']","Renta Departamentos CENTRO, Nuevo León",25.6881233,-100.284552,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30828764&Plaza=2&colonia-inmueble=FABRILES&Imagenes=5&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: FABRILES,"FABRILES 1 Recámara 1baño $2,500 Cocina, cerca metro y parque fundidora. 811-022-18-98.",Null,Null,1 Baño,1 Recámara,['avisosdeocasion']
"['15,000']","Renta Departamentos CENTRO, Nuevo León",25.6677048,-100.3199807,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30780051&Plaza=2&colonia-inmueble=HIDALGO CENTRO CUAUHTEMOC&Imagenes=0&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: HIDALGO CENTRO CUAUHTEMOC,,Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['24,000']","Renta Departamentos MONTERREY, Nuevo León",25.6553622,-100.2771894,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30807187&Plaza=2&colonia-inmueble=LADRILLERA&Imagenes=12&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: MONTERREY COLONIA: LADRILLERA,"NUEVO LEÓN MONTERREY LADRILLERA 2 2 Recámaras 2baños $24,000  PRIVADO, SEMI-AMUEBLADO 81-1113-6890.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['8,500']","Renta Departamentos CENTRO, Nuevo León",25.6794999,-100.3478724,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30797406&Plaza=2&colonia-inmueble=LARRALDE&Imagenes=13&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: LARRALDE,"LARRALDE 2 Recámaras 1baño $8,500  Departamento con cocina integral, con estufa, campana, boiler, las 2 recámaras cuentan con minisplit y clóset, un cajón de estacionamiento. Ademas otro departamento de 1 recámara y 1 baño. Muy cerca de Av. Alfonso Reyes y Cervecería Cuauhtémoc. Hablar para más información 811-079-71-19, correo:",Null,Null,1 Baño,2 Recámaras,['avisosdeocasion']
"['10,000']","Renta Departamentos CENTRO, Nuevo León",Null,Null,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30850712&Plaza=2&colonia-inmueble=LARRALDE&Imagenes=0&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: LARRALDE,,Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['10,000']","Renta Departamentos CENTRO, Nuevo León",25.663794240408556,-100.34022876576121,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30810402&Plaza=2&colonia-inmueble=LOMA LARGA&Imagenes=9&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: LOMA LARGA,"LOMA LARGA 2 Recámaras 2baños $10,000 En Planta Baja. Cochera techada para 1 auto compacto. Protectores en ventanas. 2 minisplit nuevos. Cocineta integral con estufa. Lavadora, Secadora y Boiler. Espacio para la sala (sin amueblar). Cada recámara con amplio Clóset. Zona muy segura. A 5 minutos de Valle Oriente por el túnel. 81-1256-3597.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['18,500']","Renta Departamentos CENTRO, Nuevo León",25.665830664859772,-100.34944232209017,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30815753&Plaza=2&colonia-inmueble=LOS DOCTORES&Imagenes=9&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: LOS DOCTORES,"LOS DOCTORES 2 Recámaras 2baños $18,500  TORRE VIVERO Hermoso departamento, 2 recámaras. Incluye cuota de Mantenimiento. Sala Comedor Minisplit en recámara principal y en Sala Comedor Cocina integral con barra de mármol, estufa, y campana. Horno de microondas Incluye refrigerador y centro de lavado vertical. Balcón con espectaculares vistas NO esta amueblado. AMENIDADES: ALBERCA / 2 cajones de estacionamiento techado / Estacionamiento con 44 cajones adicionales / GIMNASIO / Acceso a Control Remoto / Caseta de Vigilancia 24 Hrs / PLACITA COMERCIAL: tienda de conveniencia, restaurante y 3 locales / Front Desk con Recepcionista / Lobby / Fuente / SALON DE EVENTOS con cocineta / Area de estudio / Administración Profesional / Elevadores / CENTRO DE NEGOCIOS / Servicio de Conserje / Comedor, baño y lockers para Staff / Bodegas / AREAS VERDES Y JARDINES / Baños de Visitas / Asadores / TERRAZAS / Mirador / Internet Wireless / Area Juegos Infantiles / 81-8471-7328.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['6,000']","Renta Departamentos CENTRO, Nuevo León",25.6877255,-100.2901619,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30826088&Plaza=2&colonia-inmueble=MARTINEZ&Imagenes=16&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: MARTINEZ,"MARTINEZ 2 Recámaras 1baño $6,000  departamento amueblado con clima en cada habitación abanicos de techo en sala y recámaras con lavadora y secadora en lavanderia, muy céntrico, a 2 cuadras de Pablo A. de la Garza, a cuadras de Ave. Colón, a cuadras de Conchello y Félix U. Gómez, muy céntrico. 81-1745-1085.",Null,Null,1 Baño,2 Recámaras,['avisosdeocasion']
"['17,500']","Renta Departamentos CENTRO, Nuevo León",25.6677048,-100.3199807,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30798053&Plaza=2&colonia-inmueble=MIRADOR Centro&Imagenes=18&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: MIRADOR Centro,"MIRADOR Centro 2 Recámaras 2baños $17,500  55-3334-9512. Departamento en plaza comercial Centro Cuauthemoc,  Totalmente equipado, decorado para entrar a vivir. Cuenta con terraza de 33 m2, vista al cerro de la silla. Disponible para Diciembre.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
"['21,000']","Renta Departamentos CENTRO, Nuevo León",25.6745177,-100.3473334,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30810306&Plaza=2&colonia-inmueble=OBISPADO&Imagenes=14&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: OBISPADO,"OBISPADO 3 Recámaras 2baños $21,000  Torre Axioma, sobre José Benitez a espaldas del Caliente de Gonzalitos, 125  Metros Cuadrados piso 2 Con vista al Norte, amplia área Social, cocina totalmente equipada, climatizado, lavandería Roofgarden con gimnasio y sala de televisión, elevador, 2 cajones de estacionamiento, cuta de mantenimiento mensual $2,000. 81-8333-20-21, 811-470-9916;",Null,Null,2 Baños,3 Recámaras,['avisosdeocasion']
"['22,500']","Renta Departamentos CENTRO, Nuevo León",25.6745177,-100.3473334,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30810939&Plaza=2&colonia-inmueble=OBISPADO&Imagenes=14&idinmueble=500&Grupo=1&Zonas=60&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CENTRO COLONIA: OBISPADO,"OBISPADO 2 Recámaras 2baños $22500 TORRE TOP OBISPADO. Departamento completamente nuevo, listo para estrenarse con acabados de lujo! 2 recámaras, 2 baños completos, balcon, bar con barra de granito y cocina con granito importado de lujo. Canceles de lujo, boiler eléctrico y climatizado todas las áreas del departamento, vistas espectaculares hacia la sierra madre. Amenidades de primer nivel, 2 cajones de estacionamiento. (no incluye cuota de mantenimiento) 81-2289-5741.",Null,Null,2 Baños,2 Recámaras,['avisosdeocasion']
